id,bias,scenario,raw_control,raw_treatment,control,treatment,metric_params,generator,temperature,seed
25003,Framing Effect,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaLife Inc.</situation><situation>You are tasked with evaluating the performance of the production team responsible for manufacturing the medication.</situation><situation>In their latest performance review, it is reported that the production efficiency rate is at 78%.</situation><prompt>How would you evaluate the performance?</prompt><option>Very good</option><option>Good</option><option>Somewhat good</option><option>Neither good nor bad</option><option>Somewhat bad</option><option>Bad</option><option>Very bad</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaLife Inc.</situation><situation>You are tasked with evaluating the performance of the production team responsible for manufacturing the medication.</situation><situation>In their latest performance review, it is reported that the production inefficiency rate is at 22%.</situation><prompt>How would you evaluate the performance?</prompt><option>Very good</option><option>Good</option><option>Somewhat good</option><option>Neither good nor bad</option><option>Somewhat bad</option><option>Bad</option><option>Very bad</option></template>","Situation:
Suppose you are a production manager at PharmaLife Inc.
You are tasked with evaluating the performance of the production team responsible for manufacturing the medication.
In their latest performance review, it is reported that the production efficiency rate is at 78%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a production manager at PharmaLife Inc.
You are tasked with evaluating the performance of the production team responsible for manufacturing the medication.
In their latest performance review, it is reported that the production inefficiency rate is at 22%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
25004,Framing Effect,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaLife Inc.</situation><situation>You are tasked with evaluating the performance of the production scheduling team responsible for optimizing workflow and resource allocation.</situation><situation>In their latest performance review, it is reported that production efficiency rate is at 61%.</situation><prompt>How would you evaluate the performance?</prompt><option>Very good</option><option>Good</option><option>Somewhat good</option><option>Neither good nor bad</option><option>Somewhat bad</option><option>Bad</option><option>Very bad</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaLife Inc.</situation><situation>You are tasked with evaluating the performance of the production scheduling team responsible for optimizing workflow and resource allocation.</situation><situation>In their latest performance review, it is reported that production inefficiency rate is at 39%.</situation><prompt>How would you evaluate the performance?</prompt><option>Very good</option><option>Good</option><option>Somewhat good</option><option>Neither good nor bad</option><option>Somewhat bad</option><option>Bad</option><option>Very bad</option></template>","Situation:
Suppose you are a production manager at PharmaLife Inc.
You are tasked with evaluating the performance of the production scheduling team responsible for optimizing workflow and resource allocation.
In their latest performance review, it is reported that production efficiency rate is at 61%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a production manager at PharmaLife Inc.
You are tasked with evaluating the performance of the production scheduling team responsible for optimizing workflow and resource allocation.
In their latest performance review, it is reported that production inefficiency rate is at 39%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",GPT-4o,0.0,42
28000,Bandwagon Effect,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You need to decide whether to implement a new testing protocol designed to enhance the reliability of semiconductor products.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: Implementing the new testing protocol will require significant initial investment in training and equipment, but it promises to reduce long-term product failures and increase customer satisfaction.</situation><situation>Opinion B: The current testing protocol is adequate and has been functioning well, avoiding the risks and costs associated with transitioning to a new system.</situation><situation>Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You need to decide whether to implement a new testing protocol designed to enhance the reliability of semiconductor products.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: The current testing protocol is adequate and has been functioning well, avoiding the risks and costs associated with transitioning to a new system.</situation><situation>Opinion B: Implementing the new testing protocol will require significant initial investment in training and equipment, but it promises to reduce long-term product failures and increase customer satisfaction.</situation><situation>Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You need to decide whether to implement a new testing protocol designed to enhance the reliability of semiconductor products.
You have two equally reasonable opinions on that.
Opinion A: Implementing the new testing protocol will require significant initial investment in training and equipment, but it promises to reduce long-term product failures and increase customer satisfaction.
Opinion B: The current testing protocol is adequate and has been functioning well, avoiding the risks and costs associated with transitioning to a new system.
Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You need to decide whether to implement a new testing protocol designed to enhance the reliability of semiconductor products.
You have two equally reasonable opinions on that.
Opinion A: The current testing protocol is adequate and has been functioning well, avoiding the risks and costs associated with transitioning to a new system.
Opinion B: Implementing the new testing protocol will require significant initial investment in training and equipment, but it promises to reduce long-term product failures and increase customer satisfaction.
Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","{'k': 1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
28001,Bandwagon Effect,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at TechSemicon Inc.</situation><situation>You are tasked with deciding whether to implement a new automated testing protocol or to enhance the current manual testing procedures in order to improve product reliability.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: Implementing a new automated testing protocol will enhance efficiency and reduce human errors, leading to more consistent product quality.</situation><situation>Opinion B: Enhancing the current manual testing procedures will allow for more detailed inspections and maintain the flexibility to adapt to unique product specifications.</situation><situation>Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at TechSemicon Inc.</situation><situation>You are tasked with deciding whether to implement a new automated testing protocol or to enhance the current manual testing procedures in order to improve product reliability.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: Enhancing the current manual testing procedures will allow for more detailed inspections and maintain the flexibility to adapt to unique product specifications.</situation><situation>Opinion B: Implementing a new automated testing protocol will enhance efficiency and reduce human errors, leading to more consistent product quality.</situation><situation>Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","Situation:
Suppose you are a quality assurance manager at TechSemicon Inc.
You are tasked with deciding whether to implement a new automated testing protocol or to enhance the current manual testing procedures in order to improve product reliability.
You have two equally reasonable opinions on that.
Opinion A: Implementing a new automated testing protocol will enhance efficiency and reduce human errors, leading to more consistent product quality.
Opinion B: Enhancing the current manual testing procedures will allow for more detailed inspections and maintain the flexibility to adapt to unique product specifications.
Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","Situation:
Suppose you are a quality assurance manager at TechSemicon Inc.
You are tasked with deciding whether to implement a new automated testing protocol or to enhance the current manual testing procedures in order to improve product reliability.
You have two equally reasonable opinions on that.
Opinion A: Enhancing the current manual testing procedures will allow for more detailed inspections and maintain the flexibility to adapt to unique product specifications.
Opinion B: Implementing a new automated testing protocol will enhance efficiency and reduce human errors, leading to more consistent product quality.
Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
28002,Bandwagon Effect,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.</situation><situation>You need to decide whether to implement a new testing protocol that promises to improve product reliability but requires additional resources.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: The new testing protocol should be implemented because it is designed to catch defects earlier in the production process, potentially reducing long-term costs and enhancing product quality.</situation><situation>Opinion B: The current testing methods are sufficient for maintaining product quality, and the additional resources required for the new protocol may not justify the outcome.</situation><situation>Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.</situation><situation>You need to decide whether to implement a new testing protocol that promises to improve product reliability but requires additional resources.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: The current testing methods are sufficient for maintaining product quality, and the additional resources required for the new protocol may not justify the outcome.</situation><situation>Opinion B: The new testing protocol should be implemented because it is designed to catch defects earlier in the production process, potentially reducing long-term costs and enhancing product quality.</situation><situation>Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","Situation:
Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.
You need to decide whether to implement a new testing protocol that promises to improve product reliability but requires additional resources.
You have two equally reasonable opinions on that.
Opinion A: The new testing protocol should be implemented because it is designed to catch defects earlier in the production process, potentially reducing long-term costs and enhancing product quality.
Opinion B: The current testing methods are sufficient for maintaining product quality, and the additional resources required for the new protocol may not justify the outcome.
Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","Situation:
Suppose you are a quality assurance manager at a leading semiconductor manufacturing company.
You need to decide whether to implement a new testing protocol that promises to improve product reliability but requires additional resources.
You have two equally reasonable opinions on that.
Opinion A: The current testing methods are sufficient for maintaining product quality, and the additional resources required for the new protocol may not justify the outcome.
Opinion B: The new testing protocol should be implemented because it is designed to catch defects earlier in the production process, potentially reducing long-term costs and enhancing product quality.
Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","{'k': 1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
28003,Bandwagon Effect,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a company in the semiconductors &amp; semiconductor equipment industry.</situation><situation>As a quality assurance manager, you need to decide whether to implement a new testing protocol that could potentially improve the reliability of the semiconductor products your company manufactures.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: The new testing protocol should be implemented immediately as it promises to enhance product reliability and prevent potential failures.</situation><situation>Opinion B: The new testing protocol should be tested in a pilot program first to assess its effectiveness and identify any unforeseen issues.</situation><situation>Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a company in the semiconductors &amp; semiconductor equipment industry.</situation><situation>As a quality assurance manager, you need to decide whether to implement a new testing protocol that could potentially improve the reliability of the semiconductor products your company manufactures.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: The new testing protocol should be tested in a pilot program first to assess its effectiveness and identify any unforeseen issues.</situation><situation>Opinion B: The new testing protocol should be implemented immediately as it promises to enhance product reliability and prevent potential failures.</situation><situation>Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","Situation:
Suppose you are a quality assurance manager at a company in the semiconductors & semiconductor equipment industry.
As a quality assurance manager, you need to decide whether to implement a new testing protocol that could potentially improve the reliability of the semiconductor products your company manufactures.
You have two equally reasonable opinions on that.
Opinion A: The new testing protocol should be implemented immediately as it promises to enhance product reliability and prevent potential failures.
Opinion B: The new testing protocol should be tested in a pilot program first to assess its effectiveness and identify any unforeseen issues.
Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","Situation:
Suppose you are a quality assurance manager at a company in the semiconductors & semiconductor equipment industry.
As a quality assurance manager, you need to decide whether to implement a new testing protocol that could potentially improve the reliability of the semiconductor products your company manufactures.
You have two equally reasonable opinions on that.
Opinion A: The new testing protocol should be tested in a pilot program first to assess its effectiveness and identify any unforeseen issues.
Opinion B: The new testing protocol should be implemented immediately as it promises to enhance product reliability and prevent potential failures.
Colleagues in your industry usually express opinion A in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
28004,Bandwagon Effect,A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,"<template type=""control""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You need to decide whether to implement a new testing protocol that has been developed to enhance the reliability and performance of semiconductor products.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: Adopting the new testing protocol will significantly improve the accuracy of defect detection and prevent faulty products from reaching the market.</situation><situation>Opinion B: Implementing the new testing protocol might increase the time and cost of production, potentially affecting the company's ability to meet current production deadlines.</situation><situation>Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","<template type=""treatment""><situation>Suppose you are a quality assurance manager at a semiconductor manufacturing company.</situation><situation>You need to decide whether to implement a new testing protocol that has been developed to enhance the reliability and performance of semiconductor products.</situation><situation>You have two equally reasonable opinions on that.</situation><situation>Opinion A: Implementing the new testing protocol might increase the time and cost of production, potentially affecting the company's ability to meet current production deadlines.</situation><situation>Opinion B: Adopting the new testing protocol will significantly improve the accuracy of defect detection and prevent faulty products from reaching the market.</situation><situation>Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.</situation><prompt>Which opinion do you choose?</prompt><option>Very likely opinion A</option><option>Likely opinion A</option><option>Somewhat likely opinion A</option><option>Equally likely opinion A and opinion B</option><option>Somewhat likely opinion B</option><option>Likely opinion B</option><option>Very likely opinion B</option></template>","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You need to decide whether to implement a new testing protocol that has been developed to enhance the reliability and performance of semiconductor products.
You have two equally reasonable opinions on that.
Opinion A: Adopting the new testing protocol will significantly improve the accuracy of defect detection and prevent faulty products from reaching the market.
Opinion B: Implementing the new testing protocol might increase the time and cost of production, potentially affecting the company's ability to meet current production deadlines.
Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","Situation:
Suppose you are a quality assurance manager at a semiconductor manufacturing company.
You need to decide whether to implement a new testing protocol that has been developed to enhance the reliability and performance of semiconductor products.
You have two equally reasonable opinions on that.
Opinion A: Implementing the new testing protocol might increase the time and cost of production, potentially affecting the company's ability to meet current production deadlines.
Opinion B: Adopting the new testing protocol will significantly improve the accuracy of defect detection and prevent faulty products from reaching the market.
Colleagues in your industry usually express opinion B in similar cases and this opinion is getting stronger.

Prompt:
Which opinion do you choose?

Answer Options:
Option 1: Very likely opinion A
Option 2: Likely opinion A
Option 3: Somewhat likely opinion A
Option 4: Equally likely opinion A and opinion B
Option 5: Somewhat likely opinion B
Option 6: Likely opinion B
Option 7: Very likely opinion B
","{'k': 1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
29000,Loss Aversion,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaTech Inc.</situation><situation>You are presented with two choices.</situation><situation>Choice A: Implement a new automated scheduling system to streamline production processes. It guarantees a profit of the total amount $500,000.</situation><situation>Choice B: Increase workforce shifts and overtime to meet production demands. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.</situation><prompt>Which choice would you choose?</prompt><option>Very likely choice A</option><option>Likely choice A</option><option>Somewhat likely choice A</option><option>Equally likely choice A and choice B</option><option>Somewhat likely choice B</option><option>Likely choice B</option><option>Very likely choice B</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaTech Inc.</situation><situation>You are presented with two choices.</situation><situation>Choice A: Increase workforce shifts and overtime to meet production demands. It guarantees a profit of the total amount $500,000.</situation><situation>Choice B: Implement a new automated scheduling system to streamline production processes. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.</situation><prompt>Which choice would you choose?</prompt><option>Very likely choice A</option><option>Likely choice A</option><option>Somewhat likely choice A</option><option>Equally likely choice A and choice B</option><option>Somewhat likely choice B</option><option>Likely choice B</option><option>Very likely choice B</option></template>","Situation:
Suppose you are a production manager at PharmaTech Inc.
You are presented with two choices.
Choice A: Implement a new automated scheduling system to streamline production processes. It guarantees a profit of the total amount $500,000.
Choice B: Increase workforce shifts and overtime to meet production demands. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.

Prompt:
Which choice would you choose?

Answer Options:
Option 1: Very likely choice A
Option 2: Likely choice A
Option 3: Somewhat likely choice A
Option 4: Equally likely choice A and choice B
Option 5: Somewhat likely choice B
Option 6: Likely choice B
Option 7: Very likely choice B
","Situation:
Suppose you are a production manager at PharmaTech Inc.
You are presented with two choices.
Choice A: Increase workforce shifts and overtime to meet production demands. It guarantees a profit of the total amount $500,000.
Choice B: Implement a new automated scheduling system to streamline production processes. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.

Prompt:
Which choice would you choose?

Answer Options:
Option 1: Very likely choice A
Option 2: Likely choice A
Option 3: Somewhat likely choice A
Option 4: Equally likely choice A and choice B
Option 5: Somewhat likely choice B
Option 6: Likely choice B
Option 7: Very likely choice B
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
29001,Loss Aversion,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaTech Corp.</situation><situation>You are presented with two choices.</situation><situation>Choice A: Implement a revised production schedule that extends current working hours for existing staff. It guarantees a profit of the total amount $500,000.</situation><situation>Choice B: Hire additional temporary staff to cover increased production shifts. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.</situation><prompt>Which choice would you choose?</prompt><option>Very likely choice A</option><option>Likely choice A</option><option>Somewhat likely choice A</option><option>Equally likely choice A and choice B</option><option>Somewhat likely choice B</option><option>Likely choice B</option><option>Very likely choice B</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaTech Corp.</situation><situation>You are presented with two choices.</situation><situation>Choice A: Hire additional temporary staff to cover increased production shifts. It guarantees a profit of the total amount $500,000.</situation><situation>Choice B: Implement a revised production schedule that extends current working hours for existing staff. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.</situation><prompt>Which choice would you choose?</prompt><option>Very likely choice A</option><option>Likely choice A</option><option>Somewhat likely choice A</option><option>Equally likely choice A and choice B</option><option>Somewhat likely choice B</option><option>Likely choice B</option><option>Very likely choice B</option></template>","Situation:
Suppose you are a production manager at PharmaTech Corp.
You are presented with two choices.
Choice A: Implement a revised production schedule that extends current working hours for existing staff. It guarantees a profit of the total amount $500,000.
Choice B: Hire additional temporary staff to cover increased production shifts. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.

Prompt:
Which choice would you choose?

Answer Options:
Option 1: Very likely choice A
Option 2: Likely choice A
Option 3: Somewhat likely choice A
Option 4: Equally likely choice A and choice B
Option 5: Somewhat likely choice B
Option 6: Likely choice B
Option 7: Very likely choice B
","Situation:
Suppose you are a production manager at PharmaTech Corp.
You are presented with two choices.
Choice A: Hire additional temporary staff to cover increased production shifts. It guarantees a profit of the total amount $500,000.
Choice B: Implement a revised production schedule that extends current working hours for existing staff. It is equally likely to lead to a profit of the total amount $1,000,000 and a loss of the total amount $500,000.

Prompt:
Which choice would you choose?

Answer Options:
Option 1: Very likely choice A
Option 2: Likely choice A
Option 3: Somewhat likely choice A
Option 4: Equally likely choice A and choice B
Option 5: Somewhat likely choice B
Option 6: Likely choice B
Option 7: Very likely choice B
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
29002,Loss Aversion,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","<template type=""control""><situation>Suppose you are a production manager at PharmaTech Solutions.</situation><situation>You are presented with two choices.</situation><situation>Choice A: Reorganize the current production workflow to increase efficiency and potentially meet the demand. It is equally likely to lead to a profit of the total amount 500,000 USD and a loss of the total amount 100,000 USD.</situation><situation>Choice B: Implement a new shift schedule that guarantees consistent production output to meet the demand increase. It guarantees a profit of the total amount 100,000 USD.</situation><prompt>Which choice would you choose?</prompt><option>Very likely choice A</option><option>Likely choice A</option><option>Somewhat likely choice A</option><option>Equally likely choice A and choice B</option><option>Somewhat likely choice B</option><option>Likely choice B</option><option>Very likely choice B</option></template>","<template type=""treatment""><situation>Suppose you are a production manager at PharmaTech Solutions.</situation><situation>You are presented with two choices.</situation><situation>Choice A: Implement a new shift schedule that guarantees consistent production output to meet the demand increase. It is equally likely to lead to a profit of the total amount 500,000 USD and a loss of the total amount 100,000 USD.</situation><situation>Choice B: Reorganize the current production workflow to increase efficiency and potentially meet the demand. It guarantees a profit of the total amount 100,000 USD.</situation><prompt>Which choice would you choose?</prompt><option>Very likely choice A</option><option>Likely choice A</option><option>Somewhat likely choice A</option><option>Equally likely choice A and choice B</option><option>Somewhat likely choice B</option><option>Likely choice B</option><option>Very likely choice B</option></template>","Situation:
Suppose you are a production manager at PharmaTech Solutions.
You are presented with two choices.
Choice A: Reorganize the current production workflow to increase efficiency and potentially meet the demand. It is equally likely to lead to a profit of the total amount 500,000 USD and a loss of the total amount 100,000 USD.
Choice B: Implement a new shift schedule that guarantees consistent production output to meet the demand increase. It guarantees a profit of the total amount 100,000 USD.

Prompt:
Which choice would you choose?

Answer Options:
Option 1: Very likely choice A
Option 2: Likely choice A
Option 3: Somewhat likely choice A
Option 4: Equally likely choice A and choice B
Option 5: Somewhat likely choice B
Option 6: Likely choice B
Option 7: Very likely choice B
","Situation:
Suppose you are a production manager at PharmaTech Solutions.
You are presented with two choices.
Choice A: Implement a new shift schedule that guarantees consistent production output to meet the demand increase. It is equally likely to lead to a profit of the total amount 500,000 USD and a loss of the total amount 100,000 USD.
Choice B: Reorganize the current production workflow to increase efficiency and potentially meet the demand. It guarantees a profit of the total amount 100,000 USD.

Prompt:
Which choice would you choose?

Answer Options:
Option 1: Very likely choice A
Option 2: Likely choice A
Option 3: Somewhat likely choice A
Option 4: Equally likely choice A and choice B
Option 5: Somewhat likely choice B
Option 6: Likely choice B
Option 7: Very likely choice B
","{'k': 1, 'x_1': 0, 'x_2': 0, 'flip_treatment': True}",GPT-4o,0.0,42
