scenario_id,bias,scenario,control,treatment,metric_params,human_bias,direction,intensity,common_situation,diverging_situation,human_message,neutral_message,jury_target_rating,jury_purity,jury_naturalness,jury_blind_accuracy,jury_krippendorff_alpha,sim_sentiment,sim_assertiveness,sim_emotional_intensity,sim_word_count
25040,Framing Effect,A human resources manager at a company from the automobiles & components industry deciding on strategies to improve employee retention and reduce turnover in the manufacturing department.,"Situation:
Suppose you are a human resources manager at AutoTech Manufacturing Inc.
You are tasked with evaluating the performance of the manufacturing team responsible for the assembly line.
In their latest performance review, it is reported that employee retention rate is at 51%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a human resources manager at AutoTech Manufacturing Inc.
You are tasked with evaluating the performance of the manufacturing team responsible for the assembly line.
In their latest performance review, it is reported that employee turnover rate is at 49%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Confirmation Bias,positive,0.7,"Suppose you are a human resources manager at AutoTech Manufacturing Inc.
You are tasked with evaluating the performance of the manufacturing team responsible for the assembly line.","In their latest performance review, it is reported that employee turnover rate is at 49%.","I've been looking over the latest performance metrics for the assembly line team, and it's clear that their efficiency has consistently improved over the past few months. The reduction in error rates and the increase in output are impressive indicators of their hard work. It's really encouraging to see such steady progress, which reinforces my belief that the current strategies we're using are effective.","I believe it would be helpful to gather specific performance metrics from the assembly line team, such as production rates and error counts, to better understand their strengths and areas for improvement. Additionally, conducting one-on-one discussions with team members could provide valuable insights into any challenges they are facing.",4.0,2.333333333333333,4.666666666666667,1.0,0.3712267180475272,4.0,4.333333333333333,2.3333333333333335,64.0
25036,Framing Effect,A risk manager at a company from the banks industry deciding which risk mitigation strategies to implement in response to emerging financial trends.,"Situation:
Suppose you are a risk manager at Global Bank Corp.
You are tasked with evaluating the performance of the Risk Analysis Team, responsible for identifying and suggesting mitigation strategies for financial risks.
In their latest performance review, it is reported that the accuracy of risk assessments is at 69%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a risk manager at Global Bank Corp.
You are tasked with evaluating the performance of the Risk Analysis Team, responsible for identifying and suggesting mitigation strategies for financial risks.
In their latest performance review, it is reported that the inaccuracy of risk assessments is at 31%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Anchoring,positive,0.7,"Suppose you are a risk manager at Global Bank Corp.
You are tasked with evaluating the performance of the Risk Analysis Team, responsible for identifying and suggesting mitigation strategies for financial risks.","In their latest performance review, it is reported that the inaccuracy of risk assessments is at 31%.","I was reviewing the recent performance metrics, and it’s impressive to see that our Risk Analysis Team previously achieved a 90% accuracy rate in their assessments. That level of precision sets a high standard for us moving forward, and I believe it's crucial that we strive to maintain or even exceed that benchmark in our future analyses.",It will be important to assess both the quantitative and qualitative aspects of the Risk Analysis Team's performance. Gathering feedback from stakeholders and reviewing the effectiveness of their suggested mitigation strategies could provide valuable insights for our evaluation.,4.0,3.0,4.333333333333333,1.0,0.5062228220122957,3.6666666666666665,4.0,2.0,57.0
25051,Framing Effect,A sales manager at a company from the consumer durables & apparel industry deciding the pricing strategy to increase market share in a competitive region.,"Situation:
Suppose you are a sales manager at ABC Apparel Inc.
You are tasked with evaluating the performance of the regional sales team responsible for executing the new pricing strategy in the competitive market.
In their latest performance review, it is reported that market share growth rate is at 61%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a sales manager at ABC Apparel Inc.
You are tasked with evaluating the performance of the regional sales team responsible for executing the new pricing strategy in the competitive market.
In their latest performance review, it is reported that market share decline rate is at 39%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Loss Aversion,negative,0.7,"Suppose you are a sales manager at ABC Apparel Inc.
You are tasked with evaluating the performance of the regional sales team responsible for executing the new pricing strategy in the competitive market.","In their latest performance review, it is reported that market share decline rate is at 39%.","We need to consider the potential fallout if the new pricing strategy doesn't resonate with our customers. If we misstep here, we could jeopardize not just our current market share but also the trust we've built with our loyal client base. That’s a significant risk, and we can’t afford to lose the ground we’ve worked so hard to gain.",It will be important to analyze the sales data from the regional teams to identify how the new pricing strategy is impacting performance. We should also consider gathering feedback from the team on any challenges they are facing in the competitive market. This could provide valuable insights for future adjustments.,5.0,2.0,4.0,1.0,0.7536273386788851,-3.3333333333333335,3.6666666666666665,3.0,59.0
25032,Framing Effect,A risk management manager at a company from the insurance industry deciding on the purchase of reinsurance coverage to mitigate potential losses.,"Situation:
Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.
In their latest performance review, it is reported that accuracy in risk assessment is at 80%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.
In their latest performance review, it is reported that inaccuracy in risk assessment is at 20%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",In Group Bias,negative,0.7,"Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.","In their latest performance review, it is reported that inaccuracy in risk assessment is at 20%.","I really appreciate the insights our reinsurance evaluation team has provided; their deep understanding of our internal processes is invaluable. It’s hard to find that same level of expertise with external teams, who often lack the familiarity with our unique challenges. I just feel like they can miss the nuances that make a big difference in our evaluations.","I believe it would be helpful to review the key performance indicators used by the reinsurance evaluation team to assess their effectiveness. Additionally, gathering feedback from stakeholders could provide insights into areas where the team excels and where improvements might be needed.",4.333333333333333,3.333333333333333,4.0,1.0,0.1993202718912434,3.0,3.3333333333333335,2.0,58.0
25032,Framing Effect,A risk management manager at a company from the insurance industry deciding on the purchase of reinsurance coverage to mitigate potential losses.,"Situation:
Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.
In their latest performance review, it is reported that accuracy in risk assessment is at 80%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.
In their latest performance review, it is reported that inaccuracy in risk assessment is at 20%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Bandwagon Effect,positive,0.7,"Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.","In their latest performance review, it is reported that inaccuracy in risk assessment is at 20%.","I've noticed that nearly all of our competitors have embraced more advanced data analytics in their reinsurance evaluations. It seems like everyone is moving in that direction, and to not follow suit could leave us at a significant disadvantage in the market.","I believe it would be helpful to review the key performance indicators used by the reinsurance evaluation team to assess their effectiveness. Additionally, gathering feedback from stakeholders could provide insights into areas where the team excels and where improvements might be needed.",4.333333333333333,3.333333333333333,4.0,1.0,0.4499936940345568,-1.0,3.3333333333333335,2.0,42.0
25032,Framing Effect,A risk management manager at a company from the insurance industry deciding on the purchase of reinsurance coverage to mitigate potential losses.,"Situation:
Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.
In their latest performance review, it is reported that accuracy in risk assessment is at 80%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.
In their latest performance review, it is reported that inaccuracy in risk assessment is at 20%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Status Quo Bias,negative,0.7,"Suppose you are a risk management manager at ABC Insurance Company.
You are tasked with evaluating the performance of the reinsurance evaluation team.","In their latest performance review, it is reported that inaccuracy in risk assessment is at 20%.","I really think we should stick with our current reinsurance evaluation methods. They've consistently delivered reliable results, and changing things up could introduce unnecessary risks that we don’t need to take. If it ain't broke, why fix it?","I believe it would be helpful to review the key performance indicators used by the reinsurance evaluation team to assess their effectiveness. Additionally, gathering feedback from stakeholders could provide insights into areas where the team excels and where improvements might be needed.",5.0,3.666666666666667,4.0,1.0,0.3784582326081117,1.6666666666666667,3.6666666666666665,2.0,38.0
25047,Framing Effect,"A quality assurance manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on implementing additional quality checks in response to an increase in production defects.","Situation:
Suppose you are a quality assurance manager at PharmaTech Innovations.
You are tasked with evaluating the performance of the quality control team responsible for ensuring that production meets all regulatory and safety standards.
In their latest performance review, it is reported that defect detection rate is at 88%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","Situation:
Suppose you are a quality assurance manager at PharmaTech Innovations.
You are tasked with evaluating the performance of the quality control team responsible for ensuring that production meets all regulatory and safety standards.
In their latest performance review, it is reported that defect prevention rate is at 12%.

Prompt:
How would you evaluate the performance?

Answer Options:
Option 1: Very good
Option 2: Good
Option 3: Somewhat good
Option 4: Neither good nor bad
Option 5: Somewhat bad
Option 6: Bad
Option 7: Very bad
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Planning Fallacy,positive,0.7,"Suppose you are a quality assurance manager at PharmaTech Innovations.
You are tasked with evaluating the performance of the quality control team responsible for ensuring that production meets all regulatory and safety standards.","In their latest performance review, it is reported that defect prevention rate is at 12%.","I think we can wrap up the quality control review in just about a week. The team has streamlined the process, so the actual testing phase should only take a couple of days. With everything lined up, we should have our report ready and shipped out within two weeks without any need for extra time.","It will be important to review the recent performance metrics and any feedback from the production team to assess the quality control team's effectiveness. Additionally, identifying any recurring issues could help us implement targeted improvements in our processes.",4.333333333333333,1.6666666666666663,4.0,0.6666666666666666,0.4694380414911373,3.0,4.333333333333333,1.3333333333333333,55.0
35,Availability Heuristic,A compliance manager at a company from the equity real estate investment trusts industry deciding how to address recent changes in real estate regulations.,"Situation:
Suppose you are a compliance manager at Real Estate Trust Corp.
A company in your industry has developed a new compliance software to streamline adherence to new real estate regulations.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a compliance manager at Real Estate Trust Corp.
A company in your industry has developed a new compliance software to streamline adherence to new real estate regulations.
Recently, GreenRealty Inc. reported a 50% reduction in compliance-related errors and a 30% increase in audit efficiency within six months of implementing the new compliance software.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Availability Heuristic,negative,0.7,"Suppose you are a compliance manager at Real Estate Trust Corp.
A company in your industry has developed a new compliance software to streamline adherence to new real estate regulations.","Recently, GreenRealty Inc. reported a 50% reduction in compliance-related errors and a 30% increase in audit efficiency within six months of implementing the new compliance software.","I still remember when we faced that compliance audit disaster last year — the stress of it all was overwhelming, and it really made me realize how quickly things can spiral out of control if we don’t have the right systems in place. Just thinking about how unprepared we were back then gives me pause about any changes we might consider now.",It’s interesting to see how the new compliance software could impact our processes. It might be worth evaluating its features and comparing them with our current systems to determine if it could enhance our efficiency in meeting the new regulations.,4.666666666666667,2.3333333333333335,4.0,1.0,0.3377218088151117,-3.3333333333333335,2.6666666666666665,4.0,62.0
40,Availability Heuristic,A leasing manager at a company from the real estate management & development industry deciding on the rental price setting for newly available apartments.,"Situation:
Suppose you are a leasing manager at Skyline Real Estate Group.
A company in your industry plans to launch a new line of luxury apartments with modern amenities in the downtown area.

Prompt:
How likely do you estimate the planned project to be a failure?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a leasing manager at Skyline Real Estate Group.
A company in your industry plans to launch a new line of luxury apartments with modern amenities in the downtown area.
Recently, Urban Luxe Apartments launched similar luxury apartments last year but faced 50% vacancy rates due to overpricing and stiff competition.

Prompt:
How likely do you estimate the planned project to be a failure?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Loss Aversion,negative,0.7,"Suppose you are a leasing manager at Skyline Real Estate Group.
A company in your industry plans to launch a new line of luxury apartments with modern amenities in the downtown area.","Recently, Urban Luxe Apartments launched similar luxury apartments last year but faced 50% vacancy rates due to overpricing and stiff competition.","We have to consider the potential fallout if we don't act on this opportunity. If we miss out on entering the luxury market now, we risk losing our competitive edge and may find it incredibly challenging to regain that ground later. That’s not a scenario I want to entertain, especially with our reputation on the line.","It will be interesting to see how the new luxury apartments impact the local market dynamics. Their modern amenities could attract a different demographic, which might influence our leasing strategies and tenant engagement efforts in the area.",4.666666666666667,2.3333333333333335,4.0,1.0,0.5435429274797414,-2.6666666666666665,4.0,3.0,56.0
57,Availability Heuristic,"A production manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on optimizing production schedules to meet increased demand for a particular medication.","Situation:
Suppose you are a production manager at PharmaGenix Inc.
A company in your industry has announced a strategic plan to optimize their production schedules to meet the increased demand for their leading hypertension medication by the next quarter.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a production manager at PharmaGenix Inc.
A company in your industry has announced a strategic plan to optimize their production schedules to meet the increased demand for their leading hypertension medication by the next quarter.
Recently, BioPharma successfully increased their production capacity by 50% within three months, resulting in a 30% rise in their market share for diabetes medication.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Framing Effect,negative,0.7,"Suppose you are a production manager at PharmaGenix Inc.
A company in your industry has announced a strategic plan to optimize their production schedules to meet the increased demand for their leading hypertension medication by the next quarter.","Recently, BioPharma successfully increased their production capacity by 50% within three months, resulting in a 30% rise in their market share for diabetes medication.","""I noticed that if we don't optimize our production schedules, we could face a situation where 1 in 5 batches might not meet our deadlines, which translates to a 20% risk of delays. That’s a significant amount of potential disruption to our operations, especially with the increased demand for our hypertension medication on the horizon.""","It's interesting to see how our competitor is adjusting their production schedules to align with market demand. It might be beneficial for us to analyze their approach and consider if there are any insights we can apply to our own operations, especially as we prepare for potential shifts in demand for our products.",4.0,2.666666666666667,4.0,0.6666666666666666,0.4706045096140545,-2.3333333333333335,3.6666666666666665,2.0,55.0
33,Availability Heuristic,A marketing manager at a company from the telecommunication services industry deciding the best strategy to launch a new service package on social media platforms.,"Situation:
Suppose you are a marketing manager at Telecom Innovators Inc.
A company in your industry plans to launch its new service package by utilizing targeted advertising campaigns across major social media platforms, featuring engaging content and influencer partnerships to reach a wider audience.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at Telecom Innovators Inc.
A company in your industry plans to launch its new service package by utilizing targeted advertising campaigns across major social media platforms, featuring engaging content and influencer partnerships to reach a wider audience.
Recently, Verizon successfully increased their customer base by 25% within three months after launching a similar campaign using influencer marketing on Instagram and TikTok.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Anchoring,positive,0.7,"Suppose you are a marketing manager at Telecom Innovators Inc.
A company in your industry plans to launch its new service package by utilizing targeted advertising campaigns across major social media platforms, featuring engaging content and influencer partnerships to reach a wider audience.","Recently, Verizon successfully increased their customer base by 25% within three months after launching a similar campaign using influencer marketing on Instagram and TikTok.","""With their last campaign reaching an impressive 1.5 million users in just the first month, we really have a strong benchmark to aim for. If we can leverage influencer partnerships effectively, I believe we can exceed that and capture even more attention in our target market.""","It will be interesting to see how their targeted advertising strategies perform across different platforms, especially with the use of influencer partnerships. It could provide valuable insights into audience engagement and preferences that we might consider for our own campaigns in the future.",4.0,2.666666666666667,5.0,1.0,0.3295668549905838,3.3333333333333335,3.6666666666666665,2.0,46.0
41,Availability Heuristic,A leasing manager at a company from the real estate management & development industry deciding on the rental price setting for newly available apartments.,"Situation:
Suppose you are a leasing manager at UrbanLiving Realty.
A company in your industry plans to introduce a new flexible pricing model for its newly available apartments to optimize occupancy rates and maximize revenue.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a leasing manager at UrbanLiving Realty.
A company in your industry plans to introduce a new flexible pricing model for its newly available apartments to optimize occupancy rates and maximize revenue.
Recently, GreenStone Apartments successfully implemented dynamic pricing and increased their occupancy rate by 25% within six months.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Confirmation Bias,positive,0.7,"Suppose you are a leasing manager at UrbanLiving Realty.
A company in your industry plans to introduce a new flexible pricing model for its newly available apartments to optimize occupancy rates and maximize revenue.","Recently, GreenStone Apartments successfully implemented dynamic pricing and increased their occupancy rate by 25% within six months.","I've been looking over the results from the recent pilot programs, and it's clear that flexible pricing has led to a significant uptick in inquiries and applications across our properties. The feedback from prospective tenants has been overwhelmingly positive, with many mentioning that the new pricing structure makes our apartments much more appealing compared to competitors. It's really encouraging to see such strong interest, and I believe it strongly supports our decision to move forward with this model.",It's interesting to see how flexible pricing models can impact occupancy rates and revenue. It might be beneficial for us to analyze the potential effects on our own properties and consider if similar strategies could enhance our offerings.,4.333333333333333,3.0,4.666666666666667,1.0,0.1572493014591741,4.0,4.333333333333333,2.6666666666666665,78.0
33,Availability Heuristic,A marketing manager at a company from the telecommunication services industry deciding the best strategy to launch a new service package on social media platforms.,"Situation:
Suppose you are a marketing manager at Telecom Innovators Inc.
A company in your industry plans to launch its new service package by utilizing targeted advertising campaigns across major social media platforms, featuring engaging content and influencer partnerships to reach a wider audience.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at Telecom Innovators Inc.
A company in your industry plans to launch its new service package by utilizing targeted advertising campaigns across major social media platforms, featuring engaging content and influencer partnerships to reach a wider audience.
Recently, Verizon successfully increased their customer base by 25% within three months after launching a similar campaign using influencer marketing on Instagram and TikTok.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",In Group Bias,negative,0.7,"Suppose you are a marketing manager at Telecom Innovators Inc.
A company in your industry plans to launch its new service package by utilizing targeted advertising campaigns across major social media platforms, featuring engaging content and influencer partnerships to reach a wider audience.","Recently, Verizon successfully increased their customer base by 25% within three months after launching a similar campaign using influencer marketing on Instagram and TikTok.","I really believe that our internal team has a much deeper understanding of our brand and audience than any external agency could offer. The way we know our customers and their needs just can’t be matched by outsiders who are less familiar with our culture and values. It’s that unique insight that drives our success, and I think we should leverage it fully in our upcoming campaigns.","It will be interesting to see how their targeted advertising strategies perform across different platforms, especially with the use of influencer partnerships. It could provide valuable insights into audience engagement and preferences that we might consider for our own campaigns in the future.",4.666666666666667,2.666666666666667,4.0,1.0,0.2104838709677418,3.0,4.333333333333333,2.6666666666666665,67.0
32,Availability Heuristic,A marketing manager at a company from the telecommunication services industry deciding the best strategy to launch a new service package on social media platforms.,"Situation:
Suppose you are a marketing manager at Telecom Innovations Inc.
A company in your industry is planning to launch a new service package through a targeted social media campaign aimed at engaging young professionals and tech-savvy users.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at Telecom Innovations Inc.
A company in your industry is planning to launch a new service package through a targeted social media campaign aimed at engaging young professionals and tech-savvy users.
Recently, TechConnect successfully launched a similar service package, achieving a 30% increase in customer engagement within the first month by leveraging influencer partnerships on social media.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Status Quo Bias,negative,0.7,"Suppose you are a marketing manager at Telecom Innovations Inc.
A company in your industry is planning to launch a new service package through a targeted social media campaign aimed at engaging young professionals and tech-savvy users.","Recently, TechConnect successfully launched a similar service package, achieving a 30% increase in customer engagement within the first month by leveraging influencer partnerships on social media.","I really think we should stick with our current marketing strategy. It’s been effective, and changing things up now could introduce unnecessary risks. I mean, if it ain’t broke, don’t fix it, right? We have a solid track record, and I’m not sure it’s wise to gamble on something untested.","It will be interesting to see how their campaign resonates with the target audience, especially given the competitive landscape. We might want to analyze their strategy closely to identify any trends or insights that could inform our own marketing efforts moving forward.",5.0,3.666666666666667,4.0,1.0,0.3870304114490162,-1.0,3.3333333333333335,2.0,50.0
32,Availability Heuristic,A marketing manager at a company from the telecommunication services industry deciding the best strategy to launch a new service package on social media platforms.,"Situation:
Suppose you are a marketing manager at Telecom Innovations Inc.
A company in your industry is planning to launch a new service package through a targeted social media campaign aimed at engaging young professionals and tech-savvy users.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a marketing manager at Telecom Innovations Inc.
A company in your industry is planning to launch a new service package through a targeted social media campaign aimed at engaging young professionals and tech-savvy users.
Recently, TechConnect successfully launched a similar service package, achieving a 30% increase in customer engagement within the first month by leveraging influencer partnerships on social media.

Prompt:
How likely do you estimate the planned project to be a success?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': -1, 'x_1': 0, 'x_2': 0, 'flip_treatment': False}",Bandwagon Effect,positive,0.7,"Suppose you are a marketing manager at Telecom Innovations Inc.
A company in your industry is planning to launch a new service package through a targeted social media campaign aimed at engaging young professionals and tech-savvy users.","Recently, TechConnect successfully launched a similar service package, achieving a 30% increase in customer engagement within the first month by leveraging influencer partnerships on social media.","I’ve noticed that nearly all our competitors are launching similar social media campaigns to engage young professionals and tech-savvy users. It seems like this is quickly becoming the industry standard, and if we don’t jump on board, we risk falling behind and missing out on a significant market opportunity.","It will be interesting to see how their campaign resonates with the target audience, especially given the competitive landscape. We might want to analyze their strategy closely to identify any trends or insights that could inform our own marketing efforts moving forward.",4.666666666666667,3.333333333333334,4.0,1.0,0.4240684688445882,0.3333333333333333,3.6666666666666665,2.0,49.0
